imdb_id,cast,director
"""tt0048424""","[{""adult"": false, ""gender"": 2, ""id"": 10158, ""known_for_department"": ""Acting"", ""name"": ""Robert Mitchum"", ""original_name"": ""Robert Mitchum"", ""popularity"": 16.208, ""profile_path"": ""/8ydfvCPRCIlitDPxlMgjKYQqEI4.jpg"", ""cast_id"": 10, ""character"": ""Harry Powell"", ""credit_id"": ""52fe4387c3a36847f805b2ff"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 7632, ""known_for_department"": ""Acting"", ""name"": ""Shelley Winters"", ""original_name"": ""Shelley Winters"", ""popularity"": 10.936, ""profile_path"": ""/nCWHQ21r83JmcEVEvOAIzUyiuBh.jpg"", ""cast_id"": 11, ""character"": ""Willa Harper"", ""credit_id"": ""52fe4387c3a36847f805b303"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 8828, ""known_for_department"": ""Acting"", ""name"": ""Lillian Gish"", ""original_name"": ""Lillian Gish"", ""popularity"": 5.013, ""profile_path"": ""/6DCWtvv654sc8p2OPnxGbKvl2qC.jpg"", ""cast_id"": 12, ""character"": ""Rachel Cooper"", ""credit_id"": ""52fe4387c3a36847f805b307"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 30537, ""known_for_department"": ""Acting"", ""name"": ""James Gleason"", ""original_name"": ""James Gleason"", ""popularity"": 2.037, ""profile_path"": ""/24sn7JhD5O5NlNjtnZxRINjM1Hw.jpg"", ""cast_id"": 13, ""character"": ""Birdie Steptoe"", ""credit_id"": ""52fe4387c3a36847f805b30b"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 30538, ""known_for_department"": ""Acting"", ""name"": ""Evelyn Varden"", ""original_name"": ""Evelyn Varden"", ""popularity"": 1.793, ""profile_path"": ""/4wJh4LYboxIQMLWigdRrH9wVCSO.jpg"", ""cast_id"": 14, ""character"": ""Icey Spoon"", ""credit_id"": ""52fe4387c3a36847f805b30f"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 10921, ""known_for_department"": ""Acting"", ""name"": ""Charles Laughton"", ""original_name"": ""Charles Laughton"", ""popularity"": 6.392, ""profile_path"": ""/lhk6flmWDZMOLwq8VILMD6jH71F.jpg"", ""credit_id"": ""52fe4387c3a36847f805b2d1"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0426883""","[{""adult"": false, ""gender"": 2, ""id"": 46593, ""known_for_department"": ""Acting"", ""name"": ""Emile Hirsch"", ""original_name"": ""Emile Hirsch"", ""popularity"": 35.676, ""profile_path"": ""/Ah8BYOB7P8tX9jnQVrnAbL2kxYJ.jpg"", ""cast_id"": 3, ""character"": ""Johnny Truelove"", ""credit_id"": ""52fe447ec3a36847f8099753"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 62, ""known_for_department"": ""Acting"", ""name"": ""Bruce Willis"", ""original_name"": ""Bruce Willis"", ""popularity"": 56.242, ""profile_path"": ""/caX3KtMU42EP3VLRFFBwqIIrch5.jpg"", ""cast_id"": 1, ""character"": ""Sonny Truelove"", ""credit_id"": ""52fe447ec3a36847f809974b"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 71070, ""known_for_department"": ""Acting"", ""name"": ""Amanda Seyfried"", ""original_name"": ""Amanda Seyfried"", ""popularity"": 49.362, ""profile_path"": ""/wcHYErlynY8xWe6X7RmqEqpMBGl.jpg"", ""cast_id"": 26, ""character"": ""Julie Beckley"", ""credit_id"": ""52fe447ec3a36847f80997b7"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 12111, ""known_for_department"": ""Acting"", ""name"": ""Justin Timberlake"", ""original_name"": ""Justin Timberlake"", ""popularity"": 12.162, ""profile_path"": ""/6Yk5t9RwkdkAT8Qv45934Eez2CA.jpg"", ""cast_id"": 6, ""character"": ""Frankie Ballenbacher"", ""credit_id"": ""52fe447ec3a36847f809975f"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 52647, ""known_for_department"": ""Acting"", ""name"": ""Shawn Hatosy"", ""original_name"": ""Shawn Hatosy"", ""popularity"": 7.126, ""profile_path"": ""/ck89JiJcY9ovd7hXHatZsKMQvhm.jpg"", ""cast_id"": 7, ""character"": ""Elvis Schmidt"", ""credit_id"": ""52fe447ec3a36847f8099763"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 11151, ""known_for_department"": ""Acting"", ""name"": ""Nick Cassavetes"", ""original_name"": ""Nick Cassavetes"", ""popularity"": 10.905, ""profile_path"": ""/kFGQOcOyBvQSW4k6m5LR8lnbu8n.jpg"", ""credit_id"": ""52fe447ec3a36847f8099789"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0449999""","[{""adult"": false, ""gender"": 2, ""id"": 35742, ""known_for_department"": ""Acting"", ""name"": ""Shah Rukh Khan"", ""original_name"": ""Shah Rukh Khan"", ""popularity"": 8.394, ""profile_path"": ""/tCEppfUu0g2Luu0rS5VKMoL4eSw.jpg"", ""cast_id"": 1, ""character"": ""Dev Saran"", ""credit_id"": ""52fe45ee9251416c75067621"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 35776, ""known_for_department"": ""Acting"", ""name"": ""Rani Mukerji"", ""original_name"": ""Rani Mukerji"", ""popularity"": 6.753, ""profile_path"": ""/6bm1lhrEgGFpOLBjvcOi3aoQmtg.jpg"", ""cast_id"": 3, ""character"": ""Maya Talwar"", ""credit_id"": ""52fe45ee9251416c75067629"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 35745, ""known_for_department"": ""Acting"", ""name"": ""Preity Zinta"", ""original_name"": ""Preity Zinta"", ""popularity"": 8.503, ""profile_path"": ""/uaY2M3goYsp0QpNenharmIqnMvy.jpg"", ""cast_id"": 4, ""character"": ""Riya Saran"", ""credit_id"": ""52fe45ee9251416c7506762d"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 35793, ""known_for_department"": ""Acting"", ""name"": ""Abhishek Bachchan"", ""original_name"": ""Abhishek Bachchan"", ""popularity"": 4.654, ""profile_path"": ""/o2hWC004VnRyGLOgg8OjiP1Ch5A.jpg"", ""cast_id"": 5, ""character"": ""Rishi Talwar"", ""credit_id"": ""52fe45ee9251416c75067631"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 35780, ""known_for_department"": ""Acting"", ""name"": ""Amitabh Bachchan"", ""original_name"": ""Amitabh Bachchan"", ""popularity"": 5.28, ""profile_path"": ""/yAvq3EG5W5WaegZHB7gNdlM2KED.jpg"", ""cast_id"": 2, ""character"": ""Samarjit 'Sam' Talwar"", ""credit_id"": ""52fe45ee9251416c75067625"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 35736, ""known_for_department"": ""Production"", ""name"": ""Karan Johar"", ""original_name"": ""Karan Johar"", ""popularity"": 1.483, ""profile_path"": ""/zip1x7OXOBxXxcdYvKOgw6MnAWm.jpg"", ""credit_id"": ""52fe45ee9251416c75067637"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt1144884""","[{""adult"": false, ""gender"": 1, ""id"": 94423, ""known_for_department"": ""Acting"", ""name"": ""Shantel VanSanten"", ""original_name"": ""Shantel VanSanten"", ""popularity"": 38.813, ""profile_path"": ""/pVSQcngGClHnZhOLedgtkj3tVob.jpg"", ""cast_id"": 2, ""character"": ""Lori Milligan"", ""credit_id"": ""52fe47f89251416c750ab9c1"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 94421, ""known_for_department"": ""Acting"", ""name"": ""Bobby Campo"", ""original_name"": ""Bobby Campo"", ""popularity"": 8.072, ""profile_path"": ""/6ART3lx7kJEC3vNJBKqILCKKOuM.jpg"", ""cast_id"": 1, ""character"": ""Nick O'Bannon"", ""credit_id"": ""52fe47f89251416c750ab9bd"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 34, ""known_for_department"": ""Acting"", ""name"": ""Mykelti Williamson"", ""original_name"": ""Mykelti Williamson"", ""popularity"": 12.279, ""profile_path"": ""/8TnU8lT8uJp97vKi5AluaQFuTZI.jpg"", ""cast_id"": 20, ""character"": ""George Lanter"", ""credit_id"": ""52fe47f89251416c750aba0f"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 84076, ""known_for_department"": ""Acting"", ""name"": ""Nick Zano"", ""original_name"": ""Nick Zano"", ""popularity"": 8.766, ""profile_path"": ""/t47PZJOUehQV4RFOEXoszMiOEjx.jpg"", ""cast_id"": 3, ""character"": ""Hunt Wynorski"", ""credit_id"": ""52fe47f89251416c750ab9c5"", ""order"": 3}, {""adult"": false, ""gender"": 1, ""id"": 94424, ""known_for_department"": ""Acting"", ""name"": ""Haley Webb"", ""original_name"": ""Haley Webb"", ""popularity"": 4.375, ""profile_path"": ""/tKMPyfje7LEQDFaNNMW1vQQ0fvE.jpg"", ""cast_id"": 4, ""character"": ""Janet Cunningham"", ""credit_id"": ""52fe47f89251416c750ab9c9"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 4755, ""known_for_department"": ""Directing"", ""name"": ""David R. Ellis"", ""original_name"": ""David R. Ellis"", ""popularity"": 3.767, ""profile_path"": ""/zw1ccRyxUBy0y7JDdXTZAYg96xd.jpg"", ""credit_id"": ""52fe47f89251416c750ab9e7"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt1596343""","[{""adult"": false, ""gender"": 2, ""id"": 12835, ""known_for_department"": ""Acting"", ""name"": ""Vin Diesel"", ""original_name"": ""Vin Diesel"", ""popularity"": 43.007, ""profile_path"": ""/7rwSXluNWZAluYMOEWBxkPmckES.jpg"", ""cast_id"": 2, ""character"": ""Dominic Toretto"", ""credit_id"": ""52fe47f6c3a36847f8151abb"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 8167, ""known_for_department"": ""Acting"", ""name"": ""Paul Walker"", ""original_name"": ""Paul Walker"", ""popularity"": 26.069, ""profile_path"": ""/q2PLqKHYCs35HR7QybaNPH3JT96.jpg"", ""cast_id"": 3, ""character"": ""Brian O'Conner"", ""credit_id"": ""52fe47f6c3a36847f8151abf"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 18918, ""known_for_department"": ""Acting"", ""name"": ""Dwayne Johnson"", ""original_name"": ""Dwayne Johnson"", ""popularity"": 24.215, ""profile_path"": ""/cgoy7t5Ve075naBPcewZrc08qGw.jpg"", ""cast_id"": 1, ""character"": ""Luke Hobbs"", ""credit_id"": ""52fe47f6c3a36847f8151ab7"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 22123, ""known_for_department"": ""Acting"", ""name"": ""Jordana Brewster"", ""original_name"": ""Jordana Brewster"", ""popularity"": 14.401, ""profile_path"": ""/ceL0zxeVbWfCfhoIDZIE1NYqBWb.jpg"", ""cast_id"": 4, ""character"": ""Mia Toretto"", ""credit_id"": ""52fe47f6c3a36847f8151ac3"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 8169, ""known_for_department"": ""Acting"", ""name"": ""Tyrese Gibson"", ""original_name"": ""Tyrese Gibson"", ""popularity"": 20.325, ""profile_path"": ""/yxisC8rYPF7JQGR2u3lXo2eMi09.jpg"", ""cast_id"": 5, ""character"": ""Roman Pearce"", ""credit_id"": ""52fe47f6c3a36847f8151ac7"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 58189, ""known_for_department"": ""Directing"", ""name"": ""Justin Lin"", ""original_name"": ""Justin Lin"", ""popularity"": 7.035, ""profile_path"": ""/w0ryazdt8iS3GBrjXfv0FIwvUGY.jpg"", ""credit_id"": ""52fe47f6c3a36847f8151ae5"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0104691""","[{""adult"": false, ""gender"": 2, ""id"": 11856, ""known_for_department"": ""Acting"", ""name"": ""Daniel Day-Lewis"", ""original_name"": ""Daniel Day-Lewis"", ""popularity"": 14.575, ""profile_path"": ""/3kNA9VcmymoEwT0btQ4bvMYxzcP.jpg"", ""cast_id"": 12, ""character"": ""Hawkeye"", ""credit_id"": ""52fe44eec3a36847f80b2613"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 289, ""known_for_department"": ""Acting"", ""name"": ""Madeleine Stowe"", ""original_name"": ""Madeleine Stowe"", ""popularity"": 24.697, ""profile_path"": ""/u86lNd3YTKqIVZb49DqbNtd1nOZ.jpg"", ""cast_id"": 13, ""character"": ""Cora"", ""credit_id"": ""52fe44eec3a36847f80b2617"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 57449, ""known_for_department"": ""Acting"", ""name"": ""Jodhi May"", ""original_name"": ""Jodhi May"", ""popularity"": 14.001, ""profile_path"": ""/iqVk4bZyBkIOOWxaYxiezcApwRG.jpg"", ""cast_id"": 16, ""character"": ""Alice"", ""credit_id"": ""52fe44eec3a36847f80b2623"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 3203, ""known_for_department"": ""Acting"", ""name"": ""Russell Means"", ""original_name"": ""Russell Means"", ""popularity"": 3.826, ""profile_path"": ""/5qBgrr6eror0bEene4LthnjUFnT.jpg"", ""cast_id"": 14, ""character"": ""Chingachgook"", ""credit_id"": ""52fe44eec3a36847f80b261b"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 15853, ""known_for_department"": ""Acting"", ""name"": ""Wes Studi"", ""original_name"": ""Wes Studi"", ""popularity"": 9.847, ""profile_path"": ""/hIi9rjpOR4az0oJfvlx0FnKSJLv.jpg"", ""cast_id"": 18, ""character"": ""Magua"", ""credit_id"": ""52fe44eec3a36847f80b262b"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 638, ""known_for_department"": ""Directing"", ""name"": ""Michael Mann"", ""original_name"": ""Michael Mann"", ""popularity"": 15.935, ""profile_path"": ""/1nRqwMyQuCkvNPAzDY5oOSfGZ6b.jpg"", ""credit_id"": ""52fe44eec3a36847f80b25d3"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0110148""","[{""adult"": false, ""gender"": 2, ""id"": 287, ""known_for_department"": ""Acting"", ""name"": ""Brad Pitt"", ""original_name"": ""Brad Pitt"", ""popularity"": 47.659, ""profile_path"": ""/oTB9vGIBacH5aQNS0pUM74QSWuf.jpg"", ""cast_id"": 18, ""character"": ""Louis de Pointe du Lac"", ""credit_id"": ""52fe4260c3a36847f80199f9"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 500, ""known_for_department"": ""Acting"", ""name"": ""Tom Cruise"", ""original_name"": ""Tom Cruise"", ""popularity"": 60.892, ""profile_path"": ""/8qBylBsQf4llkGrWR3qAsOtOU8O.jpg"", ""cast_id"": 19, ""character"": ""Lestat de Lioncourt"", ""credit_id"": ""52fe4260c3a36847f80199fd"", ""order"": 1}, {""adult"": false, ""gender"": 1, ""id"": 205, ""known_for_department"": ""Acting"", ""name"": ""Kirsten Dunst"", ""original_name"": ""Kirsten Dunst"", ""popularity"": 22.394, ""profile_path"": ""/sFYHUU1gWd57pttD8732tkBsXV5.jpg"", ""cast_id"": 20, ""character"": ""Claudia"", ""credit_id"": ""52fe4260c3a36847f8019a01"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 3131, ""known_for_department"": ""Acting"", ""name"": ""Antonio Banderas"", ""original_name"": ""Antonio Banderas"", ""popularity"": 44.089, ""profile_path"": ""/n8YlGookYzgD3cmpMP45BYRNIoh.jpg"", ""cast_id"": 21, ""character"": ""Armand"", ""credit_id"": ""52fe4260c3a36847f8019a05"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 2224, ""known_for_department"": ""Acting"", ""name"": ""Christian Slater"", ""original_name"": ""Christian Slater"", ""popularity"": 28.565, ""profile_path"": ""/6ww3uweEEXMlvtNjTlgBHxLErPF.jpg"", ""cast_id"": 22, ""character"": ""Daniel Malloy"", ""credit_id"": ""52fe4260c3a36847f8019a09"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 17016, ""known_for_department"": ""Directing"", ""name"": ""Neil Jordan"", ""original_name"": ""Neil Jordan"", ""popularity"": 4.869, ""profile_path"": ""/uZ7CvCLTKb9qxjU4VsTNeyMRucd.jpg"", ""credit_id"": ""52fe4260c3a36847f8019a1b"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0094226""","[{""adult"": false, ""gender"": 2, ""id"": 1269, ""known_for_department"": ""Acting"", ""name"": ""Kevin Costner"", ""original_name"": ""Kevin Costner"", ""popularity"": 61.081, ""profile_path"": ""/bykmxJHLfbFM3NT05RZXhx8YTzF.jpg"", ""cast_id"": 14, ""character"": ""Eliot Ness"", ""credit_id"": ""52fe421ac3a36847f800427d"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 738, ""known_for_department"": ""Acting"", ""name"": ""Sean Connery"", ""original_name"": ""Sean Connery"", ""popularity"": 14.89, ""profile_path"": ""/dXQj9iz41GunGRJqXvdf5ST1P1g.jpg"", ""cast_id"": 15, ""character"": ""Jim Malone"", ""credit_id"": ""52fe421ac3a36847f8004281"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 1270, ""known_for_department"": ""Acting"", ""name"": ""Charles Martin Smith"", ""original_name"": ""Charles Martin Smith"", ""popularity"": 14.752, ""profile_path"": ""/uzm5v0Q7nCH223EvPiJyh9Y0qiN.jpg"", ""cast_id"": 16, ""character"": ""Oscar Wallace"", ""credit_id"": ""52fe421ac3a36847f8004285"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 1271, ""known_for_department"": ""Acting"", ""name"": ""Andy Garc\u00eda"", ""original_name"": ""Andy Garc\u00eda"", ""popularity"": 22.635, ""profile_path"": ""/aRooE4lECWf0YXd2NefeM4Wu4rn.jpg"", ""cast_id"": 17, ""character"": ""George Stone"", ""credit_id"": ""52fe421ac3a36847f8004289"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 380, ""known_for_department"": ""Acting"", ""name"": ""Robert De Niro"", ""original_name"": ""Robert De Niro"", ""popularity"": 54.918, ""profile_path"": ""/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg"", ""cast_id"": 18, ""character"": ""Al Capone"", ""credit_id"": ""52fe421ac3a36847f800428d"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 1150, ""known_for_department"": ""Directing"", ""name"": ""Brian De Palma"", ""original_name"": ""Brian De Palma"", ""popularity"": 6.493, ""profile_path"": ""/rQNkUdKRKv1A4s7N4xcFnJior6n.jpg"", ""credit_id"": ""52fe421ac3a36847f800423d"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0092890""","[{""adult"": false, ""gender"": 1, ""id"": 722, ""known_for_department"": ""Acting"", ""name"": ""Jennifer Grey"", ""original_name"": ""Jennifer Grey"", ""popularity"": 15.859, ""profile_path"": ""/dY8mECHnrLvr4UQr61Ym78cakoA.jpg"", ""cast_id"": 7, ""character"": ""Frances 'Baby' Houseman"", ""credit_id"": ""52fe4215c3a36847f8002d0f"", ""order"": 0}, {""adult"": false, ""gender"": 2, ""id"": 723, ""known_for_department"": ""Acting"", ""name"": ""Patrick Swayze"", ""original_name"": ""Patrick Swayze"", ""popularity"": 21.143, ""profile_path"": ""/md10KJbLxmOZMD9dvebySJR9qE7.jpg"", ""cast_id"": 8, ""character"": ""Johnny Castle"", ""credit_id"": ""52fe4216c3a36847f8002d13"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 725, ""known_for_department"": ""Acting"", ""name"": ""Jerry Orbach"", ""original_name"": ""Jerry Orbach"", ""popularity"": 18.353, ""profile_path"": ""/36Bsh8VKClXn6diVnEbDLgniBF4.jpg"", ""cast_id"": 10, ""character"": ""Dr. Jake Houseman"", ""credit_id"": ""52fe4216c3a36847f8002d1b"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 724, ""known_for_department"": ""Acting"", ""name"": ""Cynthia Rhodes"", ""original_name"": ""Cynthia Rhodes"", ""popularity"": 10.262, ""profile_path"": ""/sqLHvm1kKfIn17RZDgzNVrhNrvK.jpg"", ""cast_id"": 9, ""character"": ""Penny Johnson"", ""credit_id"": ""52fe4216c3a36847f8002d17"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 726, ""known_for_department"": ""Acting"", ""name"": ""Jack Weston"", ""original_name"": ""Jack Weston"", ""popularity"": 8.47, ""profile_path"": ""/huxN66E1BVXEvyICtOlcRfEekLU.jpg"", ""cast_id"": 11, ""character"": ""Max Kellerman"", ""credit_id"": ""52fe4216c3a36847f8002d1f"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 716, ""known_for_department"": ""Directing"", ""name"": ""Emile Ardolino"", ""original_name"": ""Emile Ardolino"", ""popularity"": 5.406, ""profile_path"": ""/zWQ87XisfPtlSHjnfl9XMCYZcu6.jpg"", ""credit_id"": ""52fe4215c3a36847f8002ced"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0088944""","[{""adult"": false, ""gender"": 2, ""id"": 1100, ""known_for_department"": ""Acting"", ""name"": ""Arnold Schwarzenegger"", ""original_name"": ""Arnold Schwarzenegger"", ""popularity"": 25.659, ""profile_path"": ""/zEMhugsgXIpnQqO31GpAJYMUZZ1.jpg"", ""cast_id"": 9, ""character"": ""John Matrix"", ""credit_id"": ""52fe43df9251416c750216eb"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 13312, ""known_for_department"": ""Acting"", ""name"": ""Rae Dawn Chong"", ""original_name"": ""Rae Dawn Chong"", ""popularity"": 20.949, ""profile_path"": ""/aj9fFFKH3QZX2FSJsj81I4y12M7.jpg"", ""cast_id"": 10, ""character"": ""Cindy"", ""credit_id"": ""52fe43df9251416c750216ef"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 6486, ""known_for_department"": ""Acting"", ""name"": ""Dan Hedaya"", ""original_name"": ""Dan Hedaya"", ""popularity"": 12.317, ""profile_path"": ""/snVHnoQk6K1WkikJWW0rGpOGxFV.jpg"", ""cast_id"": 11, ""character"": ""Arius"", ""credit_id"": ""52fe43df9251416c750216f3"", ""order"": 2}, {""adult"": false, ""gender"": 2, ""id"": 26491, ""known_for_department"": ""Acting"", ""name"": ""Vernon Wells"", ""original_name"": ""Vernon Wells"", ""popularity"": 6.768, ""profile_path"": ""/rpKjskAbftBMFi1HWZ0Jo6lZgod.jpg"", ""cast_id"": 12, ""character"": ""Bennett"", ""credit_id"": ""52fe43df9251416c750216f7"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 65508, ""known_for_department"": ""Acting"", ""name"": ""James Olson"", ""original_name"": ""James Olson"", ""popularity"": 2.662, ""profile_path"": ""/poeGcRZH9GXvNCfqQn66STpMqhz.jpg"", ""cast_id"": 65, ""character"": ""Major General Franklin Kirby"", ""credit_id"": ""56f6a5d692514155fb0034a1"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 67753, ""known_for_department"": ""Directing"", ""name"": ""Mark L. Lester"", ""original_name"": ""Mark L. Lester"", ""popularity"": 5.086, ""profile_path"": ""/ioa8RxmIBPUqmeoHLetFSLrLK4Q.jpg"", ""credit_id"": ""52fe43df9251416c750216bd"", ""department"": ""Directing"", ""job"": ""Director""}"
"""tt0338427""","[{""adult"": false, ""gender"": 2, ""id"": 67773, ""known_for_department"": ""Acting"", ""name"": ""Steve Martin"", ""original_name"": ""Steve Martin"", ""popularity"": 16.323, ""profile_path"": ""/d0KthX8hVWU9BxTCG1QUO8FURRm.jpg"", ""cast_id"": 1, ""character"": ""Ray Porter"", ""credit_id"": ""52fe435fc3a36847f804f70b"", ""order"": 0}, {""adult"": false, ""gender"": 1, ""id"": 6194, ""known_for_department"": ""Acting"", ""name"": ""Claire Danes"", ""original_name"": ""Claire Danes"", ""popularity"": 23.593, ""profile_path"": ""/ustSV3r790QyskweHVC2XqDWs7U.jpg"", ""cast_id"": 2, ""character"": ""Mirabelle"", ""credit_id"": ""52fe435fc3a36847f804f70f"", ""order"": 1}, {""adult"": false, ""gender"": 2, ""id"": 17881, ""known_for_department"": ""Acting"", ""name"": ""Jason Schwartzman"", ""original_name"": ""Jason Schwartzman"", ""popularity"": 14.081, ""profile_path"": ""/gCjMdmW1DiPAClHVl4zHEIffIsE.jpg"", ""cast_id"": 5, ""character"": ""Jeremy"", ""credit_id"": ""52fe435fc3a36847f804f71f"", ""order"": 2}, {""adult"": false, ""gender"": 1, ""id"": 20751, ""known_for_department"": ""Acting"", ""name"": ""Bridgette Wilson-Sampras"", ""original_name"": ""Bridgette Wilson-Sampras"", ""popularity"": 16.318, ""profile_path"": ""/zq6uzzL87CtfgxD4G3bLTcgUUTe.jpg"", ""cast_id"": 6, ""character"": ""Lisa Cramer"", ""credit_id"": ""52fe435fc3a36847f804f723"", ""order"": 3}, {""adult"": false, ""gender"": 2, ""id"": 8350, ""known_for_department"": ""Acting"", ""name"": ""Sam Bottoms"", ""original_name"": ""Sam Bottoms"", ""popularity"": 1.87, ""profile_path"": ""/9wNZTJfxVLgd7BtK70GBlEmw9G2.jpg"", ""cast_id"": 17, ""character"": ""Dan Buttersfield"", ""credit_id"": ""52fe435fc3a36847f804f75b"", ""order"": 4}]","{""adult"": false, ""gender"": 2, ""id"": 26481, ""known_for_department"": ""Directing"", ""name"": ""Anand Tucker"", ""original_name"": ""Anand Tucker"", ""popularity"": 1.669, ""profile_path"": ""/mmR4URdOgo21p3VDzUb63PrtwWD.jpg"", ""credit_id"": ""52fe435fc3a36847f804f715"", ""department"": ""Directing"", ""job"": ""Director""}"
